Laporan Penjualan

Tanggal Cetak,2017-08-11 - 2017-12-11
Laporan Omzet,Rp.306.110.000
Laporan Laba Kotor,Rp.306.110.000
Laporan Penjualan,2572
Laporan Barang,2572




ID Pesanan,Waktu,SKU,Nama Barang,Jumlah,Harga Jual,Total,Harga Beli,Laba
Pesanan ID-20171018-665880,2017-10-18T00:12:27Z,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,Rp.130.000,Rp.130.000,Rp.74.700,Rp.55.300
Pesanan ID-20171018-863182,2017-10-18T00:53:43Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.115.000,Rp.115.000,Rp.70.288,Rp.44.712
Pesanan ID-20171018-863182,2017-10-18T00:53:43Z,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,Rp.125.000,Rp.125.000,Rp.73.000,Rp.52.000
Pesanan ID-20171018-572445,2017-10-18T00:28:26Z,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,Rp.115.000,Rp.115.000,Rp.63.431,Rp.51.569
Pesanan ID-20171018-980608,2017-10-18T00:25:00Z,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,Rp.130.000,Rp.130.000,Rp.74.010,Rp.55.990
Pesanan ID-20171018-197808,2017-10-18T00:18:19Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.120.000,Rp.120.000,Rp.66.748,Rp.53.252
Pesanan ID-20171018-220431,2017-10-18T00:14:24Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.130.000,Rp.130.000,Rp.65.172,Rp.64.828
Pesanan ID-20171018-877468,2017-10-18T00:20:13Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.120.000,Rp.120.000,Rp.71.780,Rp.48.220
Pesanan ID-20171018-543507,2017-10-18T00:07:08Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.110.000,Rp.110.000,Rp.66.748,Rp.43.252
Pesanan ID-20171018-543507,2017-10-18T00:07:08Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.115.000,Rp.115.000,Rp.66.725,Rp.48.275
Pesanan ID-20171018-204002,2017-10-18T00:25:02Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.130.000,Rp.130.000,Rp.65.172,Rp.64.828
Pesanan ID-20171018-461575,2017-10-18T00:06:05Z,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,Rp.120.000,Rp.120.000,Rp.67.800,Rp.52.200
Pesanan ID-20171018-461575,2017-10-18T00:06:05Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.130.000,Rp.130.000,Rp.65.303,Rp.64.697
Pesanan ID-20171017-472233,2017-10-17T00:16:49Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.115.000,Rp.115.000,Rp.65.303,Rp.49.697
Pesanan ID-20171017-270658,2017-10-17T00:06:03Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.130.000,Rp.130.000,Rp.65.303,Rp.64.697
Pesanan ID-20171017-560814,2017-10-17T00:55:37Z,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,Rp.120.000,Rp.120.000,Rp.74.700,Rp.45.300
Pesanan ID-20171017-560814,2017-10-17T00:55:37Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.130.000,Rp.130.000,Rp.66.748,Rp.63.252
Pesanan ID-20171017-937864,2017-10-17T00:47:39Z,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,Rp.120.000,Rp.120.000,Rp.61.202,Rp.58.798
Pesanan ID-20171017-468203,2017-10-17T00:43:06Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.115.000,Rp.115.000,Rp.65.303,Rp.49.697
Pesanan ID-20171017-283210,2017-10-17T00:57:45Z,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,Rp.125.000,Rp.125.000,Rp.61.958,Rp.63.042
Pesanan ID-20171017-221871,2017-10-17T00:07:54Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.130.000,Rp.130.000,Rp.65.303,Rp.64.697
Pesanan ID-20171017-370236,2017-10-17T00:38:21Z,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,Rp.110.000,Rp.110.000,Rp.77.000,Rp.33.000
Pesanan ID-20171017-523824,2017-10-17T00:47:34Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.130.000,Rp.130.000,Rp.72.326,Rp.57.674
Pesanan ID-20171017-523824,2017-10-17T00:47:34Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.110.000,Rp.110.000,Rp.71.780,Rp.38.220
Pesanan ID-20171017-192780,2017-10-17T00:02:48Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.110.000,Rp.110.000,Rp.65.172,Rp.44.828
Pesanan ID-20171017-192780,2017-10-17T00:02:48Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.130.000,Rp.130.000,Rp.66.748,Rp.63.252
Pesanan ID-20171017-662345,2017-10-17T00:34:03Z,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,Rp.110.000,Rp.110.000,Rp.74.010,Rp.35.990
Pesanan ID-20171017-538880,2017-10-17T00:07:56Z,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,Rp.125.000,Rp.125.000,Rp.60.000,Rp.65.000
Pesanan ID-20171017-641867,2017-10-17T00:07:34Z,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,Rp.120.000,Rp.120.000,Rp.74.010,Rp.45.990
Pesanan ID-20171017-641867,2017-10-17T00:07:34Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.125.000,Rp.125.000,Rp.72.326,Rp.52.674
Pesanan ID-20171016-156671,2017-10-16T00:26:43Z,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,Rp.115.000,Rp.115.000,Rp.67.800,Rp.47.200
Pesanan ID-20171016-751652,2017-10-16T00:53:40Z,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,Rp.110.000,Rp.110.000,Rp.67.800,Rp.42.200
Pesanan ID-20171016-080661,2017-10-16T00:46:09Z,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,Rp.110.000,Rp.110.000,Rp.61.202,Rp.48.798
Pesanan ID-20171016-122747,2017-10-16T00:39:21Z,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,Rp.125.000,Rp.125.000,Rp.77.000,Rp.48.000
Pesanan ID-20171016-454875,2017-10-16T00:00:24Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.115.000,Rp.115.000,Rp.65.303,Rp.49.697
Pesanan ID-20171016-923485,2017-10-16T00:57:41Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",2,Rp.110.000,Rp.220.000,Rp.71.780,Rp.38.220
Pesanan ID-20171016-237123,2017-10-16T00:26:54Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.115.000,Rp.115.000,Rp.66.725,Rp.48.275
Pesanan ID-20171016-237123,2017-10-16T00:26:54Z,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,Rp.125.000,Rp.125.000,Rp.72.630,Rp.52.370
Pesanan ID-20171016-121864,2017-10-16T00:03:22Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.120.000,Rp.120.000,Rp.65.303,Rp.54.697
Pesanan ID-20171016-331140,2017-10-16T00:20:58Z,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,Rp.130.000,Rp.130.000,Rp.74.010,Rp.55.990
Pesanan ID-20171016-713060,2017-10-16T00:00:39Z,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,Rp.130.000,Rp.130.000,Rp.73.000,Rp.57.000
Pesanan ID-20171016-375265,2017-10-16T00:39:36Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.130.000,Rp.130.000,Rp.65.303,Rp.64.697
Pesanan ID-20171016-375265,2017-10-16T00:39:36Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.125.000,Rp.125.000,Rp.65.172,Rp.59.828
Pesanan ID-20171016-065713,2017-10-16T00:10:09Z,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,Rp.120.000,Rp.120.000,Rp.74.010,Rp.45.990
Pesanan ID-20171016-773360,2017-10-16T00:50:05Z,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,Rp.130.000,Rp.130.000,Rp.60.000,Rp.70.000
Pesanan ID-20171016-773360,2017-10-16T00:50:05Z,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,Rp.120.000,Rp.120.000,Rp.74.010,Rp.45.990
Pesanan ID-20171016-603541,2017-10-16T00:32:29Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.130.000,Rp.130.000,Rp.65.303,Rp.64.697
Pesanan ID-20171016-337841,2017-10-16T00:54:57Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.120.000,Rp.120.000,Rp.66.748,Rp.53.252
Pesanan ID-20171016-071544,2017-10-16T00:47:29Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.110.000,Rp.110.000,Rp.71.780,Rp.38.220
Pesanan ID-20171016-091782,2017-10-16T00:32:27Z,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,Rp.115.000,Rp.115.000,Rp.74.010,Rp.40.990
Pesanan ID-20171016-428161,2017-10-16T00:10:02Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.130.000,Rp.130.000,Rp.66.748,Rp.63.252
Pesanan ID-20171016-428161,2017-10-16T00:10:02Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.120.000,Rp.120.000,Rp.65.303,Rp.54.697
Pesanan ID-20171015-646425,2017-10-16T00:24:45Z,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,Rp.120.000,Rp.120.000,Rp.77.000,Rp.43.000
Pesanan ID-20171015-403456,2017-10-15T00:19:04Z,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,Rp.110.000,Rp.110.000,Rp.63.431,Rp.46.569
Pesanan ID-20171015-595743,2017-10-15T00:35:29Z,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,Rp.110.000,Rp.110.000,Rp.61.202,Rp.48.798
Pesanan ID-20171015-670314,2017-10-15T00:19:28Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.120.000,Rp.120.000,Rp.66.725,Rp.53.275
Pesanan ID-20171015-670314,2017-10-15T00:19:28Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.110.000,Rp.110.000,Rp.65.172,Rp.44.828
Pesanan ID-20171015-523625,2017-10-15T00:56:31Z,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,Rp.130.000,Rp.130.000,Rp.60.000,Rp.70.000
Pesanan ID-20171015-523625,2017-10-15T00:56:31Z,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,Rp.130.000,Rp.130.000,Rp.63.431,Rp.66.569
Pesanan ID-20171015-386521,2017-10-15T00:07:01Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.115.000,Rp.115.000,Rp.65.172,Rp.49.828
Pesanan ID-20171015-386521,2017-10-15T00:07:01Z,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,Rp.130.000,Rp.130.000,Rp.61.202,Rp.68.798
Pesanan ID-20171015-653800,2017-10-15T00:50:55Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.120.000,Rp.120.000,Rp.66.725,Rp.53.275
Pesanan ID-20171015-197348,2017-10-15T00:08:42Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.120.000,Rp.120.000,Rp.65.303,Rp.54.697
Pesanan ID-20171015-697286,2017-10-15T00:46:17Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.130.000,Rp.130.000,Rp.75.613,Rp.54.387
Pesanan ID-20171015-697286,2017-10-15T00:46:17Z,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,Rp.120.000,Rp.120.000,Rp.67.800,Rp.52.200
Pesanan ID-20171015-963454,2017-10-15T00:42:58Z,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,Rp.115.000,Rp.115.000,Rp.77.000,Rp.38.000
Pesanan ID-20171015-536474,2017-10-15T00:30:27Z,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,Rp.125.000,Rp.125.000,Rp.70.472,Rp.54.528
Pesanan ID-20171014-928014,2017-10-15T00:32:20Z,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,Rp.130.000,Rp.130.000,Rp.71.854,Rp.58.146
Pesanan ID-20171014-232817,2017-10-14T00:10:58Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.115.000,Rp.115.000,Rp.65.303,Rp.49.697
Pesanan ID-20171014-232817,2017-10-14T00:10:58Z,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,Rp.130.000,Rp.130.000,Rp.70.472,Rp.59.528
Pesanan ID-20171014-805462,2017-10-14T00:18:18Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.110.000,Rp.110.000,Rp.65.172,Rp.44.828
Pesanan ID-20171014-805462,2017-10-14T00:18:18Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.110.000,Rp.110.000,Rp.70.288,Rp.39.712
Pesanan ID-20171014-546802,2017-10-14T00:49:13Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.110.000,Rp.110.000,Rp.68.546,Rp.41.454
Pesanan ID-20171014-098230,2017-10-14T00:36:18Z,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,Rp.120.000,Rp.120.000,Rp.74.700,Rp.45.300
Pesanan ID-20171014-098230,2017-10-14T00:36:18Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.115.000,Rp.115.000,Rp.65.303,Rp.49.697
Pesanan ID-20171014-441630,2017-10-14T00:22:11Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.125.000,Rp.125.000,Rp.66.748,Rp.58.252
Pesanan ID-20171014-192432,2017-10-14T00:50:25Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.120.000,Rp.120.000,Rp.65.303,Rp.54.697
Pesanan ID-20171014-192432,2017-10-14T00:50:25Z,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,Rp.110.000,Rp.110.000,Rp.73.323,Rp.36.677
Pesanan ID-20171014-115852,2017-10-14T00:19:50Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.130.000,Rp.130.000,Rp.71.780,Rp.58.220
Pesanan ID-20171014-128416,2017-10-14T00:05:24Z,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,Rp.130.000,Rp.130.000,Rp.74.010,Rp.55.990
Pesanan ID-20171014-913231,2017-10-14T00:46:24Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.125.000,Rp.125.000,Rp.66.748,Rp.58.252
Pesanan ID-20171014-372501,2017-10-14T00:41:16Z,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,Rp.125.000,Rp.125.000,Rp.63.431,Rp.61.569
Pesanan ID-20171014-687520,2017-10-14T00:59:47Z,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,Rp.130.000,Rp.130.000,Rp.73.000,Rp.57.000
Pesanan ID-20171014-040445,2017-10-14T00:01:21Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.120.000,Rp.120.000,Rp.75.613,Rp.44.387
Pesanan ID-20171014-040445,2017-10-14T00:01:21Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.125.000,Rp.125.000,Rp.65.303,Rp.59.697
Pesanan ID-20171013-856032,2017-10-13T00:29:30Z,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,Rp.120.000,Rp.120.000,Rp.66.073,Rp.53.927
Pesanan ID-20171013-798581,2017-10-13T00:40:34Z,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,Rp.115.000,Rp.115.000,Rp.74.010,Rp.40.990
Pesanan ID-20171013-987718,2017-10-13T00:19:52Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.115.000,Rp.115.000,Rp.72.326,Rp.42.674
Pesanan ID-20171013-987718,2017-10-13T00:19:52Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.115.000,Rp.115.000,Rp.66.748,Rp.48.252
Pesanan ID-20171013-404170,2017-10-13T00:13:58Z,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,Rp.130.000,Rp.130.000,Rp.74.700,Rp.55.300
Pesanan ID-20171013-404170,2017-10-13T00:13:58Z,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,Rp.120.000,Rp.120.000,Rp.74.700,Rp.45.300
Pesanan ID-20171013-034751,2017-10-13T00:04:49Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.125.000,Rp.125.000,Rp.65.303,Rp.59.697
Pesanan ID-20171013-733164,2017-10-13T00:24:44Z,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,Rp.130.000,Rp.130.000,Rp.73.000,Rp.57.000
Pesanan ID-20171013-733164,2017-10-13T00:24:44Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",2,Rp.125.000,Rp.250.000,Rp.65.303,Rp.59.697
Pesanan ID-20171013-952637,2017-10-13T00:07:50Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.120.000,Rp.120.000,Rp.65.172,Rp.54.828
Pesanan ID-20171013-371583,2017-10-13T00:23:19Z,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,Rp.110.000,Rp.110.000,Rp.77.000,Rp.33.000
Pesanan ID-20171013-388502,2017-10-13T00:30:55Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.115.000,Rp.115.000,Rp.65.303,Rp.49.697
Pesanan ID-20171013-388502,2017-10-13T00:30:55Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.125.000,Rp.125.000,Rp.66.725,Rp.58.275
Pesanan ID-20171013-081745,2017-10-13T00:56:45Z,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,Rp.115.000,Rp.115.000,Rp.73.000,Rp.42.000
Pesanan ID-20171013-523136,2017-10-13T00:47:37Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.115.000,Rp.115.000,Rp.71.780,Rp.43.220
Pesanan ID-20171012-883311,2017-10-12T00:44:03Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.115.000,Rp.115.000,Rp.75.613,Rp.39.387
Pesanan ID-20171012-334861,2017-10-12T00:16:40Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.125.000,Rp.125.000,Rp.66.748,Rp.58.252
Pesanan ID-20171012-374352,2017-10-12T00:27:09Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.125.000,Rp.125.000,Rp.71.780,Rp.53.220
Pesanan ID-20171012-935136,2017-10-12T00:34:53Z,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,Rp.125.000,Rp.125.000,Rp.61.958,Rp.63.042
Pesanan ID-20171012-741345,2017-10-12T00:57:24Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.110.000,Rp.110.000,Rp.66.725,Rp.43.275
Pesanan ID-20171012-708141,2017-10-12T00:48:41Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.115.000,Rp.115.000,Rp.72.326,Rp.42.674
Pesanan ID-20171012-232253,2017-10-12T00:44:09Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.130.000,Rp.130.000,Rp.71.780,Rp.58.220
Pesanan ID-20171012-232253,2017-10-12T00:44:09Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.130.000,Rp.130.000,Rp.61.409,Rp.68.591
Pesanan ID-20171012-880650,2017-10-12T00:25:28Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.125.000,Rp.125.000,Rp.61.409,Rp.63.591
Pesanan ID-20171012-725814,2017-10-12T00:01:27Z,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,Rp.130.000,Rp.130.000,Rp.77.000,Rp.53.000
Pesanan ID-20171012-725814,2017-10-12T00:01:27Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.120.000,Rp.120.000,Rp.71.780,Rp.48.220
Pesanan ID-20171012-278347,2017-10-12T00:46:14Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.125.000,Rp.125.000,Rp.65.303,Rp.59.697
Pesanan ID-20171012-278347,2017-10-12T00:46:14Z,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,Rp.115.000,Rp.115.000,Rp.74.010,Rp.40.990
Pesanan ID-20171012-346246,2017-10-12T00:10:10Z,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,Rp.130.000,Rp.130.000,Rp.63.431,Rp.66.569
Pesanan ID-20171012-346246,2017-10-12T00:10:10Z,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,Rp.120.000,Rp.120.000,Rp.67.800,Rp.52.200
Pesanan ID-20171012-534266,2017-10-12T00:58:31Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.110.000,Rp.110.000,Rp.65.172,Rp.44.828
Pesanan ID-20171012-331162,2017-10-12T00:01:03Z,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,Rp.120.000,Rp.120.000,Rp.60.000,Rp.60.000
Pesanan ID-20171012-095164,2017-10-12T00:45:38Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.125.000,Rp.125.000,Rp.66.748,Rp.58.252
Pesanan ID-20171012-095164,2017-10-12T00:45:38Z,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,Rp.130.000,Rp.130.000,Rp.63.431,Rp.66.569
Pesanan ID-20171012-448666,2017-10-12T00:22:05Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.125.000,Rp.125.000,Rp.65.303,Rp.59.697
Pesanan ID-20171012-448666,2017-10-12T00:22:05Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.130.000,Rp.130.000,Rp.65.303,Rp.64.697
Pesanan ID-20171012-931821,2017-10-12T00:47:02Z,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,Rp.115.000,Rp.115.000,Rp.61.202,Rp.53.798
Pesanan ID-20171012-931821,2017-10-12T00:47:02Z,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,Rp.120.000,Rp.120.000,Rp.60.000,Rp.60.000
Pesanan ID-20171011-435871,2017-10-11T00:24:35Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.110.000,Rp.110.000,Rp.65.303,Rp.44.697
Pesanan ID-20171011-262752,2017-10-11T00:19:38Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.110.000,Rp.110.000,Rp.61.409,Rp.48.591
Pesanan ID-20171011-262752,2017-10-11T00:19:38Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.110.000,Rp.110.000,Rp.66.748,Rp.43.252
Pesanan ID-20171011-975045,2017-10-11T00:50:37Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.115.000,Rp.115.000,Rp.75.613,Rp.39.387
Pesanan ID-20171011-975045,2017-10-11T00:50:37Z,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,Rp.130.000,Rp.130.000,Rp.70.472,Rp.59.528
Pesanan ID-20171011-880062,2017-10-11T00:52:10Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.125.000,Rp.125.000,Rp.66.725,Rp.58.275
Pesanan ID-20171011-880062,2017-10-11T00:52:10Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.125.000,Rp.125.000,Rp.66.748,Rp.58.252
Pesanan ID-20171011-114121,2017-10-11T00:14:17Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.125.000,Rp.125.000,Rp.65.172,Rp.59.828
